"#12 V motor (1) Z axis On the table, run at 12 V, using tape",
Time - Voltage - Voltage,Amplitude - Voltage - Voltage
46.410667,1.388
46.411333,1.395
46.412,1.4
46.412667,1.39
46.413333,1.408
46.414,1.411
46.414667,1.372
46.415333,1.395
46.416,1.395
46.416667,1.393
46.417333,1.395
46.418,1.388
46.418667,1.39
46.419333,1.398
46.42,1.395
46.420667,1.403
46.421333,1.37
46.422,1.421
46.422667,1.388
46.423333,1.398
46.424,1.383
46.424667,1.377
46.425333,1.411
46.426,1.393
46.426667,1.39
46.427333,1.398
46.428,1.395
46.428667,1.395
46.429333,1.395
46.43,1.398
46.430667,1.383
46.431333,1.393
46.432,1.398
46.432667,1.403
46.433333,1.385
46.434,1.395
46.434667,1.406
46.435333,1.375
46.436,1.416
46.436667,1.385
46.437333,1.395
46.438,1.377
46.438667,1.411
46.439333,1.38
46.44,1.398
46.440667,1.377
46.441333,1.421
46.442,1.375
46.442667,1.385
46.443333,1.398
46.444,1.395
46.444667,1.413
46.445333,1.375
46.446,1.413
46.446667,1.383
46.447333,1.395
46.448,1.398
46.448667,1.403
46.449333,1.39
46.45,1.38
46.450667,1.403
46.451333,1.411
46.452,1.38
46.452667,1.406
46.453333,1.395
46.454,1.406
46.454667,1.383
46.455333,1.395
46.456,1.4
46.456667,1.4
46.457333,1.395
46.458,1.406
46.458667,1.398
46.459333,1.39
46.46,1.385
46.460667,1.395
46.461333,1.411
46.462,1.39
46.462667,1.395
46.463333,1.39
46.464,1.395
46.464667,1.416
46.465333,1.395
46.466,1.403
46.466667,1.385
46.467333,1.416
46.468,1.395
46.468667,1.4
46.469333,1.385
46.47,1.416
46.470667,1.393
46.471333,1.398
46.472,1.388
46.472667,1.413
46.473333,1.388
46.474,1.398
46.474667,1.395
46.475333,1.385
46.476,1.398
46.476667,1.395
46.477333,1.416
46.478,1.375
46.478667,1.395
46.479333,1.393
46.48,1.403
46.480667,1.388
46.481333,1.403
46.482,1.385
46.482667,1.406
46.483333,1.388
46.484,1.406
46.484667,1.372
46.485333,1.406
46.486,1.416
46.486667,1.388
46.487333,1.385
46.488,1.403
46.488667,1.395
46.489333,1.375
46.49,1.406
46.490667,1.39
46.491333,1.406
46.492,1.383
46.492667,1.393
46.493333,1.408
46.494,1.398
46.494667,1.39
46.495333,1.39
46.496,1.398
46.496667,1.398
46.497333,1.385
46.498,1.393
46.498667,1.4
46.499333,1.383
46.5,1.411
46.500667,1.377
46.501333,1.395
46.502,1.393
46.502667,1.408
46.503333,1.395
46.504,1.372
46.504667,1.403
46.505333,1.413
46.506,1.377
46.506667,1.395
46.507333,1.398
46.508,1.385
46.508667,1.411
46.509333,1.39
46.51,1.395
46.510667,1.383
46.511333,1.395
46.512,1.416
46.512667,1.39
46.513333,1.385
46.514,1.406
46.514667,1.383
46.515333,1.393
46.516,1.38
46.516667,1.39
46.517333,1.388
46.518,1.383
46.518667,1.406
46.519333,1.383
46.52,1.4
46.520667,1.39
46.521333,1.403
46.522,1.385
46.522667,1.408
46.523333,1.395
46.524,1.4
46.524667,1.383
46.525333,1.406
46.526,1.388
46.526667,1.388
46.527333,1.385
46.528,1.4
46.528667,1.395
46.529333,1.383
46.53,1.39
46.530667,1.411
46.531333,1.393
46.532,1.385
46.532667,1.398
46.533333,1.411
46.534,1.39
46.534667,1.395
46.535333,1.403
46.536,1.377
46.536667,1.388
46.537333,1.393
46.538,1.406
46.538667,1.385
46.539333,1.377
46.54,1.398
46.540667,1.38
46.541333,1.403
46.542,1.38
46.542667,1.406
46.543333,1.375
46.544,1.416
46.544667,1.39
46.545333,1.406
46.546,1.385
46.546667,1.411
46.547333,1.385
46.548,1.395
46.548667,1.395
46.549333,1.411
46.55,1.393
46.550667,1.393
46.551333,1.383
46.552,1.418
46.552667,1.375
46.553333,1.388
46.554,1.408
46.554667,1.383
46.555333,1.408
46.556,1.39
46.556667,1.4
46.557333,1.4
46.558,1.395
46.558667,1.39
46.559333,1.395
46.56,1.406
46.560667,1.403
46.561333,1.38
46.562,1.398
46.562667,1.393
46.563333,1.395
46.564,1.375
46.564667,1.383
46.565333,1.406
46.566,1.398
46.566667,1.39
46.567333,1.406
46.568,1.406
46.568667,1.375
46.569333,1.403
46.57,1.385
46.570667,1.406
46.571333,1.398
46.572,1.406
46.572667,1.398
46.573333,1.4
46.574,1.403
46.574667,1.406
46.575333,1.395
46.576,1.39
46.576667,1.398
46.577333,1.403
46.578,1.403
46.578667,1.377
46.579333,1.403
46.58,1.393
46.580667,1.388
46.581333,1.395
46.582,1.398
46.582667,1.398
46.583333,1.395
46.584,1.39
46.584667,1.38
46.585333,1.398
46.586,1.4
46.586667,1.403
46.587333,1.37
46.588,1.398
46.588667,1.398
46.589333,1.385
46.59,1.398
46.590667,1.4
46.591333,1.403
46.592,1.385
46.592667,1.403
46.593333,1.416
46.594,1.39
46.594667,1.406
46.595333,1.395
46.596,1.398
46.596667,1.413
46.597333,1.406
46.598,1.377
46.598667,1.385
46.599333,1.406
46.6,1.4
46.600667,1.39
46.601333,1.388
46.602,1.403
46.602667,1.372
46.603333,1.418
46.604,1.385
46.604667,1.395
46.605333,1.39
46.606,1.406
46.606667,1.398
46.607333,1.388
46.608,1.393
46.608667,1.411
46.609333,1.398
46.61,1.403
46.610667,1.395
46.611333,1.372
46.612,1.406
46.612667,1.4
46.613333,1.398
46.614,1.377
46.614667,1.385
46.615333,1.426
46.616,1.39
46.616667,1.385
46.617333,1.398
46.618,1.395
46.618667,1.406
46.619333,1.406
46.62,1.411
46.620667,1.383
46.621333,1.39
46.622,1.418
46.622667,1.39
46.623333,1.39
46.624,1.398
46.624667,1.39
46.625333,1.38
46.626,1.395
46.626667,1.375
46.627333,1.393
46.628,1.403
46.628667,1.406
46.629333,1.39
46.63,1.406
46.630667,1.398
46.631333,1.39
46.632,1.388
46.632667,1.395
46.633333,1.418
46.634,1.383
46.634667,1.411
46.635333,1.388
46.636,1.393
46.636667,1.375
46.637333,1.403
46.638,1.385
46.638667,1.395
46.639333,1.39
46.64,1.406
46.640667,1.375
46.641333,1.4
46.642,1.39
46.642667,1.411
46.643333,1.383
46.644,1.395
46.644667,1.383
46.645333,1.39
46.646,1.395
46.646667,1.375
46.647333,1.403
46.648,1.39
46.648667,1.406
46.649333,1.393
46.65,1.39
46.650667,1.411
46.651333,1.4
46.652,1.39
46.652667,1.39
46.653333,1.4
46.654,1.408
46.654667,1.395
46.655333,1.39
46.656,1.385
46.656667,1.398
46.657333,1.4
46.658,1.395
46.658667,1.395
46.659333,1.395
46.66,1.377
46.660667,1.38
46.661333,1.4
46.662,1.395
46.662667,1.398
46.663333,1.4
46.664,1.406
46.664667,1.395
46.665333,1.38
46.666,1.416
46.666667,1.372
46.667333,1.406
46.668,1.39
46.668667,1.385
46.669333,1.403
46.67,1.403
46.670667,1.377
46.671333,1.406
46.672,1.395
46.672667,1.385
46.673333,1.408
46.674,1.395
46.674667,1.398
46.675333,1.398
46.676,1.4
46.676667,1.4
46.677333,1.395
46.678,1.393
46.678667,1.406
46.679333,1.388
46.68,1.421
46.680667,1.393
46.681333,1.395
46.682,1.377
46.682667,1.418
46.683333,1.385
46.684,1.383
46.684667,1.388
46.685333,1.403
46.686,1.388
46.686667,1.388
46.687333,1.395
46.688,1.385
46.688667,1.403
46.689333,1.39
46.69,1.411
46.690667,1.372
46.691333,1.423
46.692,1.39
46.692667,1.39
46.693333,1.4
46.694,1.393
46.694667,1.385
46.695333,1.39
46.696,1.388
46.696667,1.398
46.697333,1.38
46.698,1.403
46.698667,1.39
46.699333,1.393
46.7,1.39
46.700667,1.385
46.701333,1.383
46.702,1.395
46.702667,1.388
46.703333,1.393
46.704,1.393
46.704667,1.411
46.705333,1.398
46.706,1.395
46.706667,1.395
46.707333,1.406
46.708,1.39
46.708667,1.39
46.709333,1.393
46.71,1.398
46.710667,1.388
46.711333,1.395
46.712,1.39
46.712667,1.385
46.713333,1.388
46.714,1.406
46.714667,1.39
46.715333,1.4
46.716,1.39
46.716667,1.39
46.717333,1.39
46.718,1.4
46.718667,1.4
46.719333,1.37
46.72,1.416
46.720667,1.393
46.721333,1.395
46.722,1.375
46.722667,1.416
46.723333,1.398
46.724,1.395
46.724667,1.395
46.725333,1.4
46.726,1.385
46.726667,1.393
46.727333,1.4
46.728,1.403
46.728667,1.395
46.729333,1.39
46.73,1.406
46.730667,1.398
46.731333,1.398
46.732,1.385
46.732667,1.385
46.733333,1.395
46.734,1.395
46.734667,1.395
46.735333,1.398
46.736,1.395
46.736667,1.383
46.737333,1.393
46.738,1.377
46.738667,1.393
46.739333,1.398
46.74,1.395
46.740667,1.406
46.741333,1.383
46.742,1.395
46.742667,1.377
46.743333,1.4
46.744,1.406
46.744667,1.395
46.745333,1.39
46.746,1.4
46.746667,1.403
46.747333,1.395
46.748,1.395
46.748667,1.39
46.749333,1.395
46.75,1.38
46.750667,1.39
46.751333,1.411
46.752,1.375
46.752667,1.406
46.753333,1.393
46.754,1.4
46.754667,1.395
46.755333,1.406
46.756,1.372
46.756667,1.393
46.757333,1.406
46.758,1.39
46.758667,1.38
46.759333,1.395
46.76,1.406
46.760667,1.375
46.761333,1.395
46.762,1.388
46.762667,1.395
46.763333,1.388
46.764,1.398
46.764667,1.398
46.765333,1.385
46.766,1.39
46.766667,1.408
46.767333,1.388
46.768,1.403
46.768667,1.39
46.769333,1.39
46.77,1.393
46.770667,1.395
46.771333,1.398
46.772,1.383
46.772667,1.39
46.773333,1.418
46.774,1.385
46.774667,1.393
46.775333,1.403
46.776,1.395
46.776667,1.385
46.777333,1.4
46.778,1.39
46.778667,1.39
46.779333,1.385
46.78,1.416
46.780667,1.375
46.781333,1.416
46.782,1.385
46.782667,1.385
46.783333,1.39
46.784,1.411
46.784667,1.367
46.785333,1.388
46.786,1.403
46.786667,1.4
46.787333,1.39
46.788,1.411
46.788667,1.39
46.789333,1.385
46.79,1.395
46.790667,1.403
46.791333,1.413
46.792,1.383
46.792667,1.406
46.793333,1.38
46.794,1.395
46.794667,1.393
46.795333,1.393
46.796,1.385
46.796667,1.395
46.797333,1.393
46.798,1.406
46.798667,1.388
46.799333,1.395
46.8,1.38
46.800667,1.416
46.801333,1.388
46.802,1.37
46.802667,1.385
46.803333,1.403
46.804,1.388
46.804667,1.393
46.805333,1.406
46.806,1.377
46.806667,1.403
46.807333,1.423
46.808,1.383
46.808667,1.4
46.809333,1.39
46.81,1.383
46.810667,1.395
46.811333,1.411
46.812,1.406
46.812667,1.38
46.813333,1.408
46.814,1.403
46.814667,1.395
46.815333,1.398
46.816,1.38
46.816667,1.4
46.817333,1.383
46.818,1.413
46.818667,1.38
46.819333,1.388
46.82,1.398
46.820667,1.39
46.821333,1.395
46.822,1.395
46.822667,1.388
46.823333,1.385
46.824,1.418
46.824667,1.37
46.825333,1.416
46.826,1.385
46.826667,1.383
46.827333,1.408
46.828,1.395
46.828667,1.388
46.829333,1.395
46.83,1.383
46.830667,1.383
46.831333,1.406
46.832,1.383
46.832667,1.38
46.833333,1.395
46.834,1.408
46.834667,1.39
46.835333,1.4
46.836,1.388
46.836667,1.406
46.837333,1.385
46.838,1.403
46.838667,1.393
46.839333,1.393
46.84,1.383
46.840667,1.398
46.841333,1.393
46.842,1.393
46.842667,1.388
46.843333,1.393
46.844,1.411
46.844667,1.395
46.845333,1.385
46.846,1.395
46.846667,1.406
46.847333,1.383
46.848,1.411
46.848667,1.385
46.849333,1.395
46.85,1.383
46.850667,1.4
46.851333,1.406
46.852,1.385
46.852667,1.377
46.853333,1.408
46.854,1.385
46.854667,1.408
46.855333,1.39
46.856,1.4
46.856667,1.39
46.857333,1.403
46.858,1.403
46.858667,1.398
46.859333,1.388
46.86,1.413
46.860667,1.393
46.861333,1.398
46.862,1.408
46.862667,1.406
46.863333,1.385
46.864,1.4
46.864667,1.418
46.865333,1.395
46.866,1.395
46.866667,1.395
46.867333,1.372
46.868,1.408
46.868667,1.383
46.869333,1.406
46.87,1.377
46.870667,1.385
46.871333,1.406
46.872,1.416
46.872667,1.385
46.873333,1.385
46.874,1.393
46.874667,1.393
46.875333,1.421
46.876,1.383
46.876667,1.393
46.877333,1.375
46.878,1.418
46.878667,1.395
46.879333,1.398
46.88,1.395
46.880667,1.408
46.881333,1.395
46.882,1.408
46.882667,1.39
46.883333,1.395
46.884,1.393
46.884667,1.385
46.885333,1.4
46.886,1.383
46.886667,1.4
46.887333,1.385
46.888,1.395
46.888667,1.398
46.889333,1.411
46.89,1.383
46.890667,1.38
46.891333,1.413
46.892,1.39
46.892667,1.395
46.893333,1.395
46.894,1.406
46.894667,1.377
46.895333,1.411
46.896,1.39
46.896667,1.395
46.897333,1.395
46.898,1.403
46.898667,1.408
46.899333,1.39
46.9,1.395
46.900667,1.372
46.901333,1.395
46.902,1.395
46.902667,1.398
46.903333,1.38
46.904,1.395
46.904667,1.393
46.905333,1.393
46.906,1.4
46.906667,1.385
46.907333,1.398
46.908,1.398
46.908667,1.408
46.909333,1.39
46.91,1.395
46.910667,1.413
46.911333,1.385
46.912,1.388
46.912667,1.406
46.913333,1.406
46.914,1.375
46.914667,1.393
46.915333,1.411
46.916,1.38
46.916667,1.383
46.917333,1.395
46.918,1.398
46.918667,1.375
46.919333,1.421
46.92,1.377
46.920667,1.398
46.921333,1.385
46.922,1.395
46.922667,1.403
46.923333,1.395
46.924,1.39
46.924667,1.403
46.925333,1.393
46.926,1.395
46.926667,1.398
46.927333,1.393
46.928,1.38
46.928667,1.39
46.929333,1.406
46.93,1.39
46.930667,1.38
46.931333,1.406
46.932,1.393
46.932667,1.38
46.933333,1.4
46.934,1.398
46.934667,1.393
46.935333,1.393
46.936,1.411
46.936667,1.39
46.937333,1.39
46.938,1.418
46.938667,1.38
46.939333,1.398
46.94,1.385
46.940667,1.39
46.941333,1.38
46.942,1.398
46.942667,1.383
46.943333,1.398
46.944,1.383
46.944667,1.406
46.945333,1.385
46.946,1.398
46.946667,1.393
46.947333,1.39
46.948,1.403
46.948667,1.406
46.949333,1.406
46.95,1.385
46.950667,1.398
46.951333,1.406
46.952,1.403
46.952667,1.388
46.953333,1.395
46.954,1.398
46.954667,1.398
46.955333,1.383
46.956,1.395
46.956667,1.413
46.957333,1.38
46.958,1.398
46.958667,1.406
46.959333,1.395
46.96,1.411
46.960667,1.398
46.961333,1.395
46.962,1.39
46.962667,1.38
46.963333,1.416
46.964,1.375
46.964667,1.395
46.965333,1.39
46.966,1.39
46.966667,1.4
46.967333,1.406
46.968,1.383
46.968667,1.38
46.969333,1.388
46.97,1.403
46.970667,1.393
46.971333,1.38
46.972,1.388
46.972667,1.4
46.973333,1.395
46.974,1.395
46.974667,1.4
46.975333,1.388
46.976,1.398
46.976667,1.403
46.977333,1.393
46.978,1.365
46.978667,1.4
46.979333,1.377
46.98,1.406
46.980667,1.393
46.981333,1.388
46.982,1.408
46.982667,1.385
46.983333,1.398
46.984,1.39
46.984667,1.383
46.985333,1.395
46.986,1.403
46.986667,1.377
46.987333,1.403
46.988,1.385
46.988667,1.385
46.989333,1.395
46.99,1.377
46.990667,1.403
46.991333,1.385
46.992,1.406
46.992667,1.385
46.993333,1.4
46.994,1.385
46.994667,1.403
46.995333,1.39
46.996,1.393
46.996667,1.408
46.997333,1.393
46.998,1.403
46.998667,1.38
46.999333,1.406
47,1.388
47.000667,1.383
47.001333,1.403
47.002,1.403
47.002667,1.385
47.003333,1.395
47.004,1.388
47.004667,1.406
47.005333,1.383
47.006,1.4
47.006667,1.406
47.007333,1.393
47.008,1.403
47.008667,1.4
47.009333,1.393
47.01,1.403
47.010667,1.388
47.011333,1.406
47.012,1.377
47.012667,1.398
47.013333,1.393
47.014,1.395
47.014667,1.385
47.015333,1.388
47.016,1.398
47.016667,1.403
47.017333,1.375
47.018,1.411
47.018667,1.393
47.019333,1.406
47.02,1.38
47.020667,1.411
47.021333,1.385
47.022,1.4
47.022667,1.398
47.023333,1.406
47.024,1.393
47.024667,1.39
47.025333,1.375
47.026,1.423
47.026667,1.385
47.027333,1.388
47.028,1.39
47.028667,1.39
47.029333,1.395
47.03,1.385
47.030667,1.408
47.031333,1.393
47.032,1.395
47.032667,1.388
47.033333,1.413
47.034,1.39
47.034667,1.39
47.035333,1.385
47.036,1.403
47.036667,1.395
47.037333,1.406
47.038,1.375
47.038667,1.4
47.039333,1.388
47.04,1.406
47.040667,1.398
47.041333,1.39
47.042,1.403
47.042667,1.375
47.043333,1.398
47.044,1.393
47.044667,1.39
47.045333,1.39
47.046,1.411
47.046667,1.39
47.047333,1.385
47.048,1.403
47.048667,1.408
47.049333,1.39
47.05,1.395
47.050667,1.408
47.051333,1.393
47.052,1.406
47.052667,1.383
47.053333,1.408
47.054,1.38
47.054667,1.395
47.055333,1.383
47.056,1.395
47.056667,1.39
47.057333,1.406
47.058,1.375
47.058667,1.403
47.059333,1.403
47.06,1.383
47.060667,1.411
47.061333,1.383
47.062,1.408
47.062667,1.395
47.063333,1.406
47.064,1.395
47.064667,1.385
47.065333,1.416
47.066,1.395
47.066667,1.393
47.067333,1.383
47.068,1.416
47.068667,1.393
47.069333,1.395
47.07,1.395
47.070667,1.408
47.071333,1.388
47.072,1.385
47.072667,1.395
47.073333,1.4
47.074,1.383
47.074667,1.395
47.075333,1.395
47.076,1.398
47.076667,1.383
47.077333,1.39
47.078,1.395
47.078667,1.383
47.079333,1.398
47.08,1.395
47.080667,1.383
47.081333,1.388
47.082,1.39
47.082667,1.383
47.083333,1.4
47.084,1.398
47.084667,1.406
47.085333,1.383
47.086,1.413
47.086667,1.39
47.087333,1.395
47.088,1.4
47.088667,1.388
47.089333,1.403
47.09,1.4
47.090667,1.403
47.091333,1.393
47.092,1.388
47.092667,1.406
47.093333,1.413
47.094,1.388
47.094667,1.395
47.095333,1.393
47.096,1.395
47.096667,1.398
47.097333,1.388
47.098,1.393
47.098667,1.377
47.099333,1.413
47.1,1.398
47.100667,1.395
47.101333,1.388
47.102,1.406
47.102667,1.388
47.103333,1.395
47.104,1.403
47.104667,1.406
47.105333,1.383
47.106,1.406
47.106667,1.393
47.107333,1.385
47.108,1.398
47.108667,1.403
47.109333,1.383
47.11,1.4
47.110667,1.395
47.111333,1.395
47.112,1.377
47.112667,1.395
47.113333,1.398
47.114,1.383
47.114667,1.408
47.115333,1.395
47.116,1.403
47.116667,1.395
47.117333,1.4
47.118,1.408
47.118667,1.393
47.119333,1.388
47.12,1.4
47.120667,1.385
47.121333,1.383
47.122,1.395
47.122667,1.39
47.123333,1.395
47.124,1.39
47.124667,1.406
47.125333,1.385
47.126,1.408
47.126667,1.39
47.127333,1.385
47.128,1.395
47.128667,1.406
47.129333,1.38
47.13,1.398
47.130667,1.395
47.131333,1.4
47.132,1.403
47.132667,1.377
47.133333,1.393
47.134,1.375
47.134667,1.411
47.135333,1.395
47.136,1.38
47.136667,1.388
47.137333,1.385
47.138,1.398
47.138667,1.398
47.139333,1.388
47.14,1.38
47.140667,1.395
47.141333,1.403
47.142,1.38
47.142667,1.4
47.143333,1.385
47.144,1.398
47.144667,1.393
47.145333,1.375
47.146,1.4
47.146667,1.377
47.147333,1.416
47.148,1.375
47.148667,1.4
47.149333,1.398
47.15,1.406
47.150667,1.372
47.151333,1.395
47.152,1.4
47.152667,1.375
47.153333,1.403
47.154,1.398
47.154667,1.406
47.155333,1.375
47.156,1.421
47.156667,1.395
47.157333,1.395
47.158,1.398
47.158667,1.398
47.159333,1.395
47.16,1.385
47.160667,1.393
47.161333,1.395
47.162,1.388
47.162667,1.395
47.163333,1.398
47.164,1.37
47.164667,1.39
47.165333,1.403
47.166,1.403
47.166667,1.383
47.167333,1.39
47.168,1.416
47.168667,1.37
47.169333,1.398
47.17,1.408
47.170667,1.39
47.171333,1.39
47.172,1.377
47.172667,1.403
47.173333,1.383
47.174,1.388
47.174667,1.406
47.175333,1.385
47.176,1.408
47.176667,1.39
47.177333,1.39
47.178,1.393
47.178667,1.406
47.179333,1.383
47.18,1.395
47.180667,1.403
47.181333,1.385
47.182,1.398
47.182667,1.4
47.183333,1.38
47.184,1.385
47.184667,1.418
47.185333,1.385
47.186,1.403
47.186667,1.393
47.187333,1.4
47.188,1.403
47.188667,1.406
47.189333,1.398
47.19,1.39
47.190667,1.395
47.191333,1.411
47.192,1.395
47.192667,1.393
47.193333,1.393
47.194,1.385
47.194667,1.395
47.195333,1.395
47.196,1.4
47.196667,1.395
47.197333,1.395
47.198,1.393
47.198667,1.398
47.199333,1.38
47.2,1.413
47.200667,1.413
47.201333,1.383
47.202,1.388
47.202667,1.395
47.203333,1.406
47.204,1.388
47.204667,1.388
47.205333,1.383
47.206,1.393
47.206667,1.416
47.207333,1.398
47.208,1.39
47.208667,1.38
47.209333,1.4
47.21,1.406
47.210667,1.395
47.211333,1.38
47.212,1.4
47.212667,1.395
47.213333,1.395
47.214,1.388
47.214667,1.385
47.215333,1.411
47.216,1.395
47.216667,1.385
47.217333,1.4
47.218,1.377
47.218667,1.398
47.219333,1.385
47.22,1.408
47.220667,1.38
47.221333,1.39
47.222,1.403
47.222667,1.403
47.223333,1.385
47.224,1.4
47.224667,1.406
47.225333,1.372
47.226,1.416
47.226667,1.375
47.227333,1.403
47.228,1.38
47.228667,1.406
47.229333,1.406
47.23,1.393
47.230667,1.39
47.231333,1.393
47.232,1.406
47.232667,1.398
47.233333,1.4
47.234,1.385
47.234667,1.406
47.235333,1.383
47.236,1.398
47.236667,1.395
47.237333,1.395
47.238,1.395
47.238667,1.395
47.239333,1.398
47.24,1.39
47.240667,1.383
47.241333,1.411
47.242,1.383
47.242667,1.398
47.243333,1.383
47.244,1.416
47.244667,1.393
47.245333,1.393
47.246,1.395
47.246667,1.406
47.247333,1.39
47.248,1.395
47.248667,1.406
47.249333,1.4
47.25,1.39
47.250667,1.4
47.251333,1.39
47.252,1.411
47.252667,1.383
47.253333,1.4
47.254,1.393
47.254667,1.416
47.255333,1.375
47.256,1.403
47.256667,1.39
47.257333,1.406
47.258,1.383
47.258667,1.416
47.259333,1.403
47.26,1.383
47.260667,1.395
47.261333,1.406
47.262,1.383
47.262667,1.39
47.263333,1.398
47.264,1.395
47.264667,1.385
47.265333,1.388
47.266,1.416
47.266667,1.383
47.267333,1.406
47.268,1.398
47.268667,1.395
47.269333,1.375
47.27,1.403
47.270667,1.388
47.271333,1.39
47.272,1.388
47.272667,1.411
47.273333,1.4
47.274,1.398
47.274667,1.377
47.275333,1.406
47.276,1.38
47.276667,1.406
47.277333,1.395
47.278,1.393
47.278667,1.406
47.279333,1.383
47.28,1.395
47.280667,1.39
47.281333,1.398
47.282,1.385
47.282667,1.395
47.283333,1.383
47.284,1.406
47.284667,1.398
47.285333,1.398
47.286,1.383
47.286667,1.418
47.287333,1.377
47.288,1.383
47.288667,1.395
47.289333,1.403
47.29,1.388
47.290667,1.385
47.291333,1.398
47.292,1.4
47.292667,1.398
47.293333,1.385
47.294,1.413
47.294667,1.39
47.295333,1.388
47.296,1.403
47.296667,1.395
47.297333,1.406
47.298,1.367
47.298667,1.413
47.299333,1.393
47.3,1.393
47.300667,1.393
47.301333,1.406
47.302,1.406
47.302667,1.367
47.303333,1.38
47.304,1.4
47.304667,1.416
47.305333,1.385
47.306,1.395
47.306667,1.39
47.307333,1.403
47.308,1.393
47.308667,1.413
47.309333,1.385
47.31,1.408
47.310667,1.375
47.311333,1.406
47.312,1.395
47.312667,1.383
47.313333,1.398
47.314,1.39
47.314667,1.403
47.315333,1.39
47.316,1.4
47.316667,1.398
47.317333,1.398
47.318,1.4
47.318667,1.395
47.319333,1.38
47.32,1.403
47.320667,1.395
47.321333,1.393
47.322,1.39
47.322667,1.408
47.323333,1.377
47.324,1.395
47.324667,1.388
47.325333,1.398
47.326,1.383
47.326667,1.398
47.327333,1.403
47.328,1.398
47.328667,1.39
47.329333,1.4
47.33,1.393
47.330667,1.393
47.331333,1.395
47.332,1.395
47.332667,1.39
47.333333,1.411
47.334,1.388
47.334667,1.383
47.335333,1.398
47.336,1.403
47.336667,1.406
47.337333,1.406
47.338,1.4
47.338667,1.406
47.339333,1.395
47.34,1.393
47.340667,1.383
47.341333,1.406
47.342,1.398
47.342667,1.388
47.343333,1.406
47.344,1.38
47.344667,1.393
47.345333,1.395
47.346,1.4
47.346667,1.4
47.347333,1.385
47.348,1.39
47.348667,1.403
47.349333,1.403
47.35,1.388
47.350667,1.393
47.351333,1.385
47.352,1.416
47.352667,1.403
47.353333,1.411
47.354,1.4
47.354667,1.406
47.355333,1.395
47.356,1.39
47.356667,1.385
47.357333,1.4
47.358,1.39
47.358667,1.388
47.359333,1.406
47.36,1.39
47.360667,1.4
47.361333,1.375
47.362,1.416
47.362667,1.395
47.363333,1.4
47.364,1.4
47.364667,1.385
47.365333,1.395
47.366,1.393
47.366667,1.39
47.367333,1.383
47.368,1.413
47.368667,1.383
47.369333,1.398
47.37,1.385
47.370667,1.406
47.371333,1.385
47.372,1.395
47.372667,1.406
47.373333,1.39
47.374,1.403
47.374667,1.406
47.375333,1.393
47.376,1.39
47.376667,1.398
47.377333,1.398
47.378,1.393
47.378667,1.388
47.379333,1.395
47.38,1.395
47.380667,1.388
47.381333,1.413
47.382,1.38
47.382667,1.406
47.383333,1.406
47.384,1.4
47.384667,1.408
47.385333,1.411
47.386,1.395
47.386667,1.403
47.387333,1.393
47.388,1.398
47.388667,1.377
47.389333,1.388
47.39,1.406
47.390667,1.398
47.391333,1.395
47.392,1.406
47.392667,1.372
47.393333,1.398
47.394,1.395
47.394667,1.393
47.395333,1.395
47.396,1.395
47.396667,1.403
47.397333,1.39
47.398,1.39
47.398667,1.395
47.399333,1.393
47.4,1.395
47.400667,1.383
47.401333,1.385
47.402,1.395
47.402667,1.388
47.403333,1.393
47.404,1.39
47.404667,1.38
47.405333,1.413
47.406,1.39
47.406667,1.39
47.407333,1.4
47.408,1.377
47.408667,1.39
47.409333,1.408
47.41,1.398
47.410667,1.395
47.411333,1.39
47.412,1.406
47.412667,1.393
47.413333,1.377
47.414,1.395
47.414667,1.406
47.415333,1.411
47.416,1.395
47.416667,1.385
47.417333,1.406
47.418,1.4
47.418667,1.39
47.419333,1.39
47.42,1.383
47.420667,1.403
47.421333,1.395
47.422,1.403
47.422667,1.385
47.423333,1.385
47.424,1.4
47.424667,1.398
47.425333,1.395
47.426,1.39
47.426667,1.39
47.427333,1.383
47.428,1.403
47.428667,1.385
47.429333,1.398
47.43,1.377
47.430667,1.411
47.431333,1.383
47.432,1.406
47.432667,1.375
47.433333,1.395
47.434,1.393
47.434667,1.403
47.435333,1.39
47.436,1.403
47.436667,1.408
47.437333,1.383
47.438,1.395
47.438667,1.393
47.439333,1.408
47.44,1.38
47.440667,1.385
47.441333,1.406
47.442,1.393
47.442667,1.395
47.443333,1.39
47.444,1.403
47.444667,1.385
47.445333,1.398
47.446,1.385
47.446667,1.403
47.447333,1.38
47.448,1.406
47.448667,1.383
47.449333,1.393
47.45,1.393
47.450667,1.393
47.451333,1.4
47.452,1.411
47.452667,1.395
47.453333,1.406
47.454,1.395
47.454667,1.393
47.455333,1.403
47.456,1.372
47.456667,1.418
47.457333,1.385
47.458,1.39
47.458667,1.408
47.459333,1.385
47.46,1.385
47.460667,1.406
47.461333,1.385
47.462,1.388
47.462667,1.4
47.463333,1.393
47.464,1.395
47.464667,1.383
47.465333,1.416
47.466,1.395
47.466667,1.388
47.467333,1.406
47.468,1.4
47.468667,1.39
47.469333,1.395
47.47,1.411
47.470667,1.385
47.471333,1.395
47.472,1.398
47.472667,1.398
47.473333,1.388
47.474,1.398
47.474667,1.393
47.475333,1.39
47.476,1.411
47.476667,1.388
47.477333,1.383
47.478,1.403
47.478667,1.39
47.479333,1.411
47.48,1.398
47.480667,1.385
47.481333,1.406
47.482,1.395
